"id";"gameRank";"gameName";"notaRank";"notaMedia";"qtNotas";"url"
"694";"694º";"Rhino Hero";7.53;7.69;358;"https://ludopedia.com.br/jogo/rhino-hero"
"695";"695º";"Evolution: Climate";7.53;8.21;84;"https://ludopedia.com.br/jogo/evolution-climate"
"696";"696º";"Viajantes do Sul do Tigre";7.53;8.46;61;"https://ludopedia.com.br/jogo/wayfarers-of-the-south-tigris"
"697";"697º";"Pandemic: Resposta Rápida";7.53;7.84;179;"https://ludopedia.com.br/jogo/pandemic-rapid-response"
"698";"698º";"Ricochet Robots";7.53;7.64;492;"https://ludopedia.com.br/jogo/ricochet-robots"
"699";"699º";"Messina 1347";7.52;8.26;77;"https://ludopedia.com.br/jogo/messina-1347"
"700";"700º";"O Pequeno Príncipe : Faça um Planeta";7.52;7.73;281;"https://ludopedia.com.br/jogo/the-little-prince-make-me-a-planet"
"701";"701º";"Blue Moon City";7.52;7.71;298;"https://ludopedia.com.br/jogo/blue-moon-city"
"702";"702º";"Neuroshima Hex! 3.0";7.52;7.65;445;"https://ludopedia.com.br/jogo/neuroshima-hex-3-0"
"703";"703º";"Ulm";7.52;8.05;108;"https://ludopedia.com.br/jogo/ulm"
"704";"704º";"Smash Up: Ficção Científica em Dose Dupla Nível 8000";7.52;7.74;258;"https://ludopedia.com.br/jogo/smash-up-ficcao-cientifica-em-dose-dupla-nivel-8000"
"705";"705º";"Fallout Shelter: The Board Game";7.52;7.93;139;"https://ludopedia.com.br/jogo/fallout-shelter-the-board-game"
"706";"706º";"Telestrations: Na Madruga";7.52;8.33;70;"https://ludopedia.com.br/jogo/telestrations-after-dark"
"707";"707º";"Beaver Creek";7.52;8.09;100;"https://ludopedia.com.br/jogo/beaver-creek"
"708";"708º";"Tinco";7.52;7.61;589;"https://ludopedia.com.br/jogo/tinco"
"709";"709º";"Pipeline";7.52;8.08;101;"https://ludopedia.com.br/jogo/pipeline"
"710";"710º";"The LOOP";7.52;8.38;66;"https://ludopedia.com.br/jogo/the-loop"
"711";"711º";"One Night Ultimate Werewolf";7.52;7.78;219;"https://ludopedia.com.br/jogo/one-night-ultimate-werewolf"
"712";"712º";"Sherlock Holmes Consulting Detective: Os Assassinatos do Tâmisa & Outros Casos";7.52;8.58;53;"https://ludopedia.com.br/jogo/sherlock-holmes-consulting-detective-the-thames-murders-other-cases"
"713";"713º";"Sprawlopolis";7.52;7.62;517;"https://ludopedia.com.br/jogo/sprawlopolis"
"714";"714º";"Tokaido: Edição de Luxo";7.51;8.9;41;"https://ludopedia.com.br/jogo/tokaido-deluxe-edition"
"715";"715º";"For Sale";7.51;7.61;588;"https://ludopedia.com.br/jogo/for-sale"
"716";"716º";"Blacksmith Brothers";7.51;7.69;313;"https://ludopedia.com.br/jogo/blacksmith-brothers"
"717";"717º";"Nexus Ops";7.51;7.85;167;"https://ludopedia.com.br/jogo/nexus-ops"
"718";"718º";"Quarriors!";7.51;7.56;1150;"https://ludopedia.com.br/jogo/quarriors"
"719";"719º";"Bandido";7.51;7.54;1826;"https://ludopedia.com.br/jogo/bandido"
"720";"720º";"Hyperborea";7.5;7.99;115;"https://ludopedia.com.br/jogo/hyperborea"
"721";"721º";"Planet";7.5;7.72;267;"https://ludopedia.com.br/jogo/planet"
"722";"722º";"Vinhos";7.5;8.18;83;"https://ludopedia.com.br/jogo/vinhos"
"723";"723º";"Star Wars: Destiny";7.5;7.74;242;"https://ludopedia.com.br/jogo/star-wars-destiny"
"724";"724º";"Looterz: Rigor Mortis";7.5;7.79;193;"https://ludopedia.com.br/jogo/looterz-rigor-mortis"
"725";"725º";"Flash Point: Ao Resgate";7.5;7.59;630;"https://ludopedia.com.br/jogo/flash-point-fire-rescue"
"726";"726º";"Battle Line";7.5;7.88;148;"https://ludopedia.com.br/jogo/battle-line"
"727";"727º";"Archaeology: The New Expedition";7.5;7.71;271;"https://ludopedia.com.br/jogo/archaeology-the-new-expedition"
"728";"728º";"Nosferatu (2ª Edição)";7.5;7.83;171;"https://ludopedia.com.br/jogo/nosferatu-2nd-edition"
"729";"729º";"Oath: Crônicas de Império e Exílio";7.5;8.43;60;"https://ludopedia.com.br/jogo/oath-chronicles-of-empire-and-exile"
"730";"730º";"Enseada dos Mercadores";7.49;8.09;93;"https://ludopedia.com.br/jogo/merchants-cove"
"731";"731º";"Glen More";7.49;7.85;156;"https://ludopedia.com.br/jogo/glen-more"
"732";"732º";"IceCool";7.49;7.67;307;"https://ludopedia.com.br/jogo/ice-cool"
"733";"733º";"Die Macher";7.49;8.63;49;"https://ludopedia.com.br/jogo/die-macher"
"734";"734º";"Kingsburg";7.49;7.7;265;"https://ludopedia.com.br/jogo/kingsburg"
"735";"735º";"Sherlock Holmes Consulting Detective";7.49;8.45;58;"https://ludopedia.com.br/jogo/sherlock-holmes-consulting-detective"
"736";"736º";"Carnival Zombie (Segunda Edição)";7.49;8.16;83;"https://ludopedia.com.br/jogo/carnival-zombie-second-edition"
"737";"737º";"Biblios";7.49;7.71;248;"https://ludopedia.com.br/jogo/biblios"
"738";"738º";"Marvel Battlegrounds";7.49;7.92;129;"https://ludopedia.com.br/jogo/marvel-battlegrounds"
"739";"739º";"Steampunk Rally";7.48;7.81;168;"https://ludopedia.com.br/jogo/steampunk-rally"
"740";"740º";"Chinatown";7.48;8.23;74;"https://ludopedia.com.br/jogo/chinatown"
"741";"741º";"The King is Dead: Second Edition";7.48;8.34;65;"https://ludopedia.com.br/jogo/the-king-is-dead-second-edition"
"742";"742º";"Imigrantes";7.48;8.17;81;"https://ludopedia.com.br/jogo/imigrantes"
"743";"743º";"Honshu";7.48;7.66;311;"https://ludopedia.com.br/jogo/honsh"
"744";"744º";"Freedom: The Underground Railroad";7.48;8.71;45;"https://ludopedia.com.br/jogo/freedom-the-underground-railroad"
"745";"745º";"Quartz: O Jogo de Dados";7.48;7.94;121;"https://ludopedia.com.br/jogo/quartz-o-jogo-de-dados"
"746";"746º";"Elysium";7.48;7.85;150;"https://ludopedia.com.br/jogo/elysium"
"747";"747º";"Tsuro";7.48;7.56;661;"https://ludopedia.com.br/jogo/tsuro"
"748";"748º";"Homem Batata";7.48;7.67;287;"https://ludopedia.com.br/jogo/potato-man"
"749";"749º";"O Dilema do Rei";7.48;8.93;38;"https://ludopedia.com.br/jogo/the-king-s-dilemma"
"750";"750º";"The Golden Ages";7.47;8.12;86;"https://ludopedia.com.br/jogo/the-golden-ages"
"751";"751º";"Carson City";7.47;8.0;105;"https://ludopedia.com.br/jogo/carson-city"
"752";"752º";"Mr. Jack";7.47;7.61;395;"https://ludopedia.com.br/jogo/mr-jack"
"753";"753º";"Last Night on Earth: The Zombie Game";7.47;7.73;214;"https://ludopedia.com.br/jogo/last-night-on-earth-the-zombie-game"
"754";"754º";"Celestia";7.47;7.57;590;"https://ludopedia.com.br/jogo/celestia"
"755";"755º";"KeyForge: O Chamado De Arcontes";7.47;7.65;310;"https://ludopedia.com.br/jogo/keyforge-call-of-the-archons"
"756";"756º";"Sereias";7.47;8.17;79;"https://ludopedia.com.br/jogo/sereias"
"757";"757º";"Argent: The Consortium";7.47;8.32;65;"https://ludopedia.com.br/jogo/argent-the-consortium"
"758";"758º";"Twice As Clever";7.47;8.29;67;"https://ludopedia.com.br/jogo/twice-as-clever"
"759";"759º";"Star Trek: Ascendancy";7.47;9.08;34;"https://ludopedia.com.br/jogo/star-trek-ascendancy"
"760";"760º";"Radlands";7.47;8.19;76;"https://ludopedia.com.br/jogo/radlands"
"761";"761º";"Quissama: O império dos capoeiras";7.47;7.69;242;"https://ludopedia.com.br/jogo/quissama-o-imperio-dos-capoeiras"
"762";"762º";"Piratas! - 2ª Edição";7.46;7.61;367;"https://ludopedia.com.br/jogo/piratas-2-edicao"
"763";"763º";"Beyond the Sun";7.46;8.38;60;"https://ludopedia.com.br/jogo/beyond-the-sun"
"764";"764º";"Dungeon Fighter";7.46;7.53;791;"https://ludopedia.com.br/jogo/dungeon-fighter"
"765";"765º";"The Mind";7.46;7.51;1095;"https://ludopedia.com.br/jogo/the-mind"
"766";"766º";"Mascarade";7.46;7.61;365;"https://ludopedia.com.br/jogo/mascarade"
"767";"767º";"Blueprints";7.46;7.67;264;"https://ludopedia.com.br/jogo/blueprints"
"768";"768º";"Valknut";7.46;7.79;167;"https://ludopedia.com.br/jogo/valknut"
"769";"769º";"Carcassonne: Mares do Sul";7.46;7.8;161;"https://ludopedia.com.br/jogo/carcassonne-south-seas"
"770";"770º";"Dwar7s: Inverno";7.46;7.86;136;"https://ludopedia.com.br/jogo/dwar7s-winter"
"771";"771º";"Sirvam o Rei";7.46;7.81;157;"https://ludopedia.com.br/jogo/sirvam-o-rei"
"772";"772º";"History of the World";7.46;7.85;139;"https://ludopedia.com.br/jogo/history-of-the-world"
"773";"773º";"Loot";7.46;7.59;422;"https://ludopedia.com.br/jogo/loot"
"774";"774º";"Encantados";7.46;7.61;358;"https://ludopedia.com.br/jogo/encantados"
"775";"775º";"The Pillars of the Earth";7.46;7.83;145;"https://ludopedia.com.br/jogo/the-pillars-of-the-earth"
"776";"776º";"Lords of Scotland";7.46;7.56;529;"https://ludopedia.com.br/jogo/lords-of-scotland"
"777";"777º";"Unlock!: Aventuras Atemporais";7.45;8.64;46;"https://ludopedia.com.br/jogo/unlock-timeless-adventures"
"778";"778º";"Horse Fever";7.45;7.6;364;"https://ludopedia.com.br/jogo/horse-fever"
"779";"779º";"Miguel Strogoff";7.45;7.74;189;"https://ludopedia.com.br/jogo/michael-strogoff"
"780";"780º";"Legend of the Five Rings: The Card Game";7.45;8.2;73;"https://ludopedia.com.br/jogo/legend-of-the-five-rings-the-card-game"
"781";"781º";"CIV: Carta Impera Victoria";7.45;7.72;205;"https://ludopedia.com.br/jogo/civ-carta-impera-victoria"
"782";"782º";"Century: O Novo Mundo";7.45;8.1;83;"https://ludopedia.com.br/jogo/century-a-new-world"
"783";"783º";"Stonks";7.45;8.35;60;"https://ludopedia.com.br/jogo/stonks"
"784";"784º";"Capital Lux";7.45;7.62;316;"https://ludopedia.com.br/jogo/capital-lux"
"785";"785º";"Royals";7.45;8.45;54;"https://ludopedia.com.br/jogo/royals"
"786";"786º";"Fort";7.45;7.78;164;"https://ludopedia.com.br/jogo/fort"
"787";"787º";"Arkham Horror: Hora Final";7.45;7.81;149;"https://ludopedia.com.br/jogo/arkham-horror-final-hour"
"788";"788º";"Paris: La Cité de la Lumière";7.45;7.91;118;"https://ludopedia.com.br/jogo/paris-la-cite-de-la-lumiere"
"789";"789º";"Busca pelo Anel";7.45;8.03;92;"https://ludopedia.com.br/jogo/hunt-for-the-ring"
"790";"790º";"Belfort";7.45;7.92;113;"https://ludopedia.com.br/jogo/belfort"
"791";"791º";"Aeon's End: War Eternal";7.45;8.99;35;"https://ludopedia.com.br/jogo/aeon-s-end-war-eternal"
"792";"792º";"Signorie";7.44;8.17;74;"https://ludopedia.com.br/jogo/signorie"
"793";"793º";"Monstros & Tesouros";7.44;8.57;48;"https://ludopedia.com.br/jogo/monstros-tesouros"
"794";"794º";"Red Rising";7.44;7.94;108;"https://ludopedia.com.br/jogo/red-rising"
"795";"795º";"Velonimo";7.44;7.88;123;"https://ludopedia.com.br/jogo/velonimo"
"796";"796º";"A Tale of Pirates";7.44;7.74;180;"https://ludopedia.com.br/jogo/a-tale-of-pirates"
"797";"797º";"Ancient Terrible Things";7.44;7.72;195;"https://ludopedia.com.br/jogo/ancient-terrible-things"
"798";"798º";"Tide of Iron";7.44;8.35;59;"https://ludopedia.com.br/jogo/tide-of-iron"
"799";"799º";"Bloodborne: The Board Game";7.44;8.06;87;"https://ludopedia.com.br/jogo/bloodborne-the-board-game"
"800";"800º";"Cartógrafos: Heróis";7.44;8.33;60;"https://ludopedia.com.br/jogo/cartographers-heroes"
"801";"801º";"World of Warcraft: The Boardgame";7.44;8.17;73;"https://ludopedia.com.br/jogo/world-of-warcraft-the-boardgame"
"802";"802º";"Colosseum";7.43;7.8;143;"https://ludopedia.com.br/jogo/colosseum"
"803";"803º";"Archipelago";7.43;7.83;134;"https://ludopedia.com.br/jogo/archipelago"
"804";"804º";"Saint Petersburg";7.43;7.8;143;"https://ludopedia.com.br/jogo/saint-petersburg"
"805";"805º";"Taco Gato Cabra Queijo Pizza: Fifa World Cup Qatar 2022™ Edition";7.43;8.03;88;"https://ludopedia.com.br/jogo/taco-gato-cabra-queijo-pizza-fifa-world-cup-qatar-2022-edition"
"806";"806º";"Bullfrogs";7.42;7.5;688;"https://ludopedia.com.br/jogo/bullfrogs"
"807";"807º";"Deus";7.42;7.77;155;"https://ludopedia.com.br/jogo/deus"
"808";"808º";"Tiny Epic Quest";7.42;7.79;147;"https://ludopedia.com.br/jogo/tiny-epic-quest"
"809";"809º";"Concept";7.42;7.48;995;"https://ludopedia.com.br/jogo/concept"
"810";"810º";"Boss Monster";7.42;7.5;670;"https://ludopedia.com.br/jogo/boss-monster-the-dungeon-building-card-game"
"811";"811º";"Santiago de Cuba";7.42;7.8;139;"https://ludopedia.com.br/jogo/santiago-de-cuba"
"812";"812º";"Junk Art";7.42;8.31;60;"https://ludopedia.com.br/jogo/junk-art"
"813";"813º";"Imagine";7.42;7.51;587;"https://ludopedia.com.br/jogo/imagine"
"814";"814º";"Animal Upon Animal";7.42;7.56;358;"https://ludopedia.com.br/jogo/animal-upon-animal"
"815";"815º";"Dwar7s: Outono";7.42;7.53;481;"https://ludopedia.com.br/jogo/dwar7s-fall"
"816";"816º";"At the Gates of Loyang";7.42;7.96;98;"https://ludopedia.com.br/jogo/at-the-gates-of-loyang"
"817";"817º";"Oceanos";7.41;7.6;282;"https://ludopedia.com.br/jogo/oceanos"
"818";"818º";"Unmatched: Becos & Brumas";7.41;8.74;40;"https://ludopedia.com.br/jogo/unmatched-cobble-fog"
"819";"819º";"Kingdom Builder";7.41;7.55;394;"https://ludopedia.com.br/jogo/kingdom-builder"
"820";"820º";"Claim";7.41;7.54;419;"https://ludopedia.com.br/jogo/claim"
"821";"821º";"Regicide";7.41;8.12;75;"https://ludopedia.com.br/jogo/regicide"
"822";"822º";"Tuki";7.41;7.68;200;"https://ludopedia.com.br/jogo/tuki"
"823";"823º";"Cuba Libre";7.41;8.63;43;"https://ludopedia.com.br/jogo/cuba-libre"
"824";"824º";"ZhanGuo";7.41;8.35;56;"https://ludopedia.com.br/jogo/zhanguo"
"825";"825º";"Space Empires: 4X";7.4;8.65;42;"https://ludopedia.com.br/jogo/space-empires-4x"
"826";"826º";"KeyForge: Colisão entre Mundos";7.4;8.03;83;"https://ludopedia.com.br/jogo/keyforge-worlds-collide"
"827";"827º";"Timeline: Brasil";7.4;7.65;210;"https://ludopedia.com.br/jogo/timeline-brasil"
"828";"828º";"Railroad Revolution";7.4;8.21;65;"https://ludopedia.com.br/jogo/railroad-revolution"
"829";"829º";"Viral";7.4;7.6;267;"https://ludopedia.com.br/jogo/viral"
"830";"830º";"Maharaja: The Game of Palace Building in India";7.4;7.95;95;"https://ludopedia.com.br/jogo/maharaja-the-game-of-palace-building-in-india"
"831";"831º";"Papertown";7.4;8.07;78;"https://ludopedia.com.br/jogo/papertown"
"832";"832º";"Metro";7.4;7.54;371;"https://ludopedia.com.br/jogo/metro"
"833";"833º";"Mottainai";7.4;7.6;255;"https://ludopedia.com.br/jogo/mottainai"
"834";"834º";"Tá na Mesa";7.4;7.79;133;"https://ludopedia.com.br/jogo/ta-na-mesa"
"835";"835º";"XCOM: The Board Game";7.4;7.49;557;"https://ludopedia.com.br/jogo/xcom-the-board-game"
"836";"836º";"RoboRally";7.4;7.87;110;"https://ludopedia.com.br/jogo/roborally"
"837";"837º";"A Ilha Proibida";7.4;7.43;1405;"https://ludopedia.com.br/jogo/forbidden-island"
"838";"838º";"Agricola: All Creatures Big and Small";7.4;7.86;113;"https://ludopedia.com.br/jogo/agricola-all-creatures-big-and-small"
"839";"839º";"Glory to Rome";7.4;8.06;79;"https://ludopedia.com.br/jogo/glory-to-rome"
"840";"840º";"Dungeons & Dragons: Temple of Elemental Evil Board Game";7.39;8.53;46;"https://ludopedia.com.br/jogo/dungeons-dragons-temple-of-elemental-evil-board-game"
"841";"841º";"Space Alert";7.39;7.65;201;"https://ludopedia.com.br/jogo/space-alert"
"842";"842º";"A Rota do Vidro";7.39;7.97;90;"https://ludopedia.com.br/jogo/glass-road"
"843";"843º";"Dune (2019 Edition)";7.39;8.25;61;"https://ludopedia.com.br/jogo/dune-2019-edition"
"844";"844º";"Sator Arepo Tenet Opera Rotas: Malleus Maleficarum";7.39;8.0;86;"https://ludopedia.com.br/jogo/sator-arepo-tenet-opera-rotas-malleus-maleficarum"
"845";"845º";"Cosmic Encounter";7.39;7.59;259;"https://ludopedia.com.br/jogo/cosmic-encounter"
"846";"846º";"Fábricas Fantásticas";7.39;7.88;106;"https://ludopedia.com.br/jogo/fantastic-factories"
"847";"847º";"Carcassonne: Caçadores e Coletores";7.39;7.9;101;"https://ludopedia.com.br/jogo/carcassonne-hunters-and-gatherers"
"848";"848º";"Uno Flip!";7.39;8.17;66;"https://ludopedia.com.br/jogo/uno-flip"
"849";"849º";"Destemidos: Norte da África";7.39;8.83;36;"https://ludopedia.com.br/jogo/undaunted-north-africa"
"850";"850º";"Gentes";7.39;8.23;61;"https://ludopedia.com.br/jogo/gentes"
"851";"851º";"Córtex: Desafios!";7.38;7.58;258;"https://ludopedia.com.br/jogo/cortex"
"852";"852º";"O Vale dos Mercadores";7.38;7.71;160;"https://ludopedia.com.br/jogo/dale-of-merchants"
"853";"853º";"Not Alone";7.38;7.65;194;"https://ludopedia.com.br/jogo/not-alone"
"854";"854º";"Dominations: A Ascensão das Civilizações";7.38;8.24;60;"https://ludopedia.com.br/jogo/dominations-road-to-civilization"
"855";"855º";"Chronicles of Drunagor: Age of Darkness";7.38;9.72;22;"https://ludopedia.com.br/jogo/chronicles-of-drunagor-age-of-darkness"
"856";"856º";"My Village";7.38;7.93;94;"https://ludopedia.com.br/jogo/my-village"
"857";"857º";"New Eden Project";7.38;8.06;76;"https://ludopedia.com.br/jogo/new-eden-project"
"858";"858º";"Nosferatu";7.38;7.47;561;"https://ludopedia.com.br/jogo/nosferatu"
"859";"859º";"Dinosaur World";7.38;8.63;41;"https://ludopedia.com.br/jogo/dinosaur-world"
"860";"860º";"CO2";7.37;7.96;88;"https://ludopedia.com.br/jogo/co2"
"861";"861º";"Rummikub Twist";7.37;8.34;53;"https://ludopedia.com.br/jogo/rummikub-twist"
"862";"862º";"Fornalha";7.37;7.67;171;"https://ludopedia.com.br/jogo/furnace"
"863";"863º";"Indian Summer";7.37;7.54;297;"https://ludopedia.com.br/jogo/indian-summer"
"864";"864º";"Ginkgopolis";7.37;8.13;68;"https://ludopedia.com.br/jogo/ginkgopolis"
"865";"865º";"Fury of Dracula (second edition)";7.37;8.01;80;"https://ludopedia.com.br/jogo/fury-of-dracula-second-edition"
"866";"866º";"Bruxelles 1897";7.37;7.93;92;"https://ludopedia.com.br/jogo/bruxelles-1897"
"867";"867º";"Railways of Nippon";7.37;8.48;46;"https://ludopedia.com.br/jogo/railways-of-nippon"
"868";"868º";"Yedo";7.37;8.1;70;"https://ludopedia.com.br/jogo/yedo"
"869";"869º";"Taverna";7.37;7.57;257;"https://ludopedia.com.br/jogo/taverna"
"870";"870º";"Heat: Pedal to the Metal";7.37;8.97;32;"https://ludopedia.com.br/jogo/heat-pedal-to-the-metal"
"871";"871º";"Contos e Jogos: A Lebre e a Tartaruga";7.36;7.65;178;"https://ludopedia.com.br/jogo/tales-games-the-hare-the-tortoise"
"872";"872º";"Ca$h 'n Guns (second edition)";7.36;7.45;615;"https://ludopedia.com.br/jogo/ca-h-n-guns-second-edition"
"873";"873º";"DesConfronto";7.36;9.68;22;"https://ludopedia.com.br/jogo/desconfronto"
"874";"874º";"Container: 10th Anniversary Jumbo Edition!";7.36;8.52;44;"https://ludopedia.com.br/jogo/container-10th-anniversary-jumbo-edition"
"875";"875º";"KeyForge: Era da Ascensão";7.36;7.66;173;"https://ludopedia.com.br/jogo/keyforge-age-of-ascension"
"876";"876º";"Unicorn Fever";7.36;7.89;96;"https://ludopedia.com.br/jogo/unicorn-fever"
"877";"877º";"Ticket to Ride: Alemanha";7.36;8.27;56;"https://ludopedia.com.br/jogo/ticket-to-ride-germany"
"878";"878º";"Between Two Cities";7.36;7.68;161;"https://ludopedia.com.br/jogo/between-two-cities"
"879";"879º";"Manopla do Infinito: Um Jogo Love Letter";7.36;7.6;209;"https://ludopedia.com.br/jogo/infinity-gauntlet-a-love-letter-game"
"880";"880º";"Gardens";7.36;7.51;352;"https://ludopedia.com.br/jogo/gardens"
"881";"881º";"Bang!";7.36;7.42;902;"https://ludopedia.com.br/jogo/bang"
"882";"882º";"Dead Man's Doubloons";7.36;7.62;193;"https://ludopedia.com.br/jogo/dead-man-s-doubloons"
"883";"883º";"Love Letter Premium";7.36;8.19;61;"https://ludopedia.com.br/jogo/love-letter-premium"
"884";"884º";"Taco Chapéu Bolo Presente Pizza (Família Taco Gato)";7.36;7.91;92;"https://ludopedia.com.br/jogo/taco-hat-cake-gift-pizza"
"885";"885º";"YINSH";7.36;8.06;72;"https://ludopedia.com.br/jogo/yinsh"
"886";"886º";"Otys";7.36;7.75;129;"https://ludopedia.com.br/jogo/otys"
"887";"887º";"Zurvivors Cooperação";7.36;8.15;64;"https://ludopedia.com.br/jogo/zurvivors-cooperacao"
"888";"888º";"The Crew: Mission Deep Sea";7.36;8.41;48;"https://ludopedia.com.br/jogo/the-crew-mission-deep-sea"
"889";"889º";"Smash Up";7.36;7.44;624;"https://ludopedia.com.br/jogo/smash-up"
"890";"890º";"Vudù";7.35;7.49;380;"https://ludopedia.com.br/jogo/voodoo"
"891";"891º";"Riverboat";7.35;8.37;50;"https://ludopedia.com.br/jogo/riverboat"
"892";"892º";"Magalhães Bastos ";7.35;8.84;34;"https://ludopedia.com.br/jogo/magalhaes-bastos"
"893";"893º";"Piratas!";7.35;7.58;223;"https://ludopedia.com.br/jogo/piratas"
"894";"894º";"Tiny Epic Western";7.35;7.79;116;"https://ludopedia.com.br/jogo/tiny-epic-western"
"895";"895º";"Merv: The Heart of the Silk Road";7.35;8.34;51;"https://ludopedia.com.br/jogo/merv-the-heart-of-the-silk-road"
"896";"896º";"Krosmaster Arena 2.0";7.35;7.52;294;"https://ludopedia.com.br/jogo/krosmaster-arena-2-0"
"897";"897º";"Hippocrates";7.34;8.04;72;"https://ludopedia.com.br/jogo/hippocrates"
"898";"898º";"Through the Desert";7.34;7.72;133;"https://ludopedia.com.br/jogo/through-the-desert"
"899";"899º";"Heróis de San Villano";7.34;7.7;142;"https://ludopedia.com.br/jogo/herois-de-san-villano"
"900";"900º";"Via Nebula";7.34;7.88;94;"https://ludopedia.com.br/jogo/via-nebula"
"901";"901º";"RPGQuest Dungeons";7.34;8.37;49;"https://ludopedia.com.br/jogo/rpgquest-dungeons"
"902";"902º";"Carcassonne: Safari";7.34;8.02;74;"https://ludopedia.com.br/jogo/carcassonne-safari"
"903";"903º";"Saboteur (compilation editions)";7.34;7.86;96;"https://ludopedia.com.br/jogo/saboteur-compilation-editions"
"904";"904º";"La Viña";7.34;7.97;80;"https://ludopedia.com.br/jogo/la-vina"
"905";"905º";"K2";7.34;7.58;207;"https://ludopedia.com.br/jogo/k2"
"906";"906º";"Bang! The Bullet!";7.34;7.61;184;"https://ludopedia.com.br/jogo/bang-the-bullet"
"907";"907º";"Jaws";7.34;8.2;58;"https://ludopedia.com.br/jogo/jaws"
"908";"908º";"The Climbers";7.34;7.62;178;"https://ludopedia.com.br/jogo/the-climbers"
"909";"909º";"DP6 - Deepsix";7.34;8.1;66;"https://ludopedia.com.br/jogo/dp6-deepsix"
"910";"910º";"Historia";7.34;8.14;62;"https://ludopedia.com.br/jogo/historia"
"911";"911º";"LEVEL 7 [Omega Protocol]";7.34;8.33;50;"https://ludopedia.com.br/jogo/level-7-omega-protocol"
"912";"912º";"Conspiracy: Abyss Universe";7.34;7.66;156;"https://ludopedia.com.br/jogo/conspiracy-abyss-universe"
"913";"913º";"Pandemic: Queda de Roma";7.33;8.42;46;"https://ludopedia.com.br/jogo/pandemic-fall-of-rome"
"914";"914º";"Shadows of Brimstone: Swamps of Death";7.33;8.61;39;"https://ludopedia.com.br/jogo/shadows-of-brimstone-swamps-of-death"
"915";"915º";"The Palaces of Carrara";7.33;7.82;101;"https://ludopedia.com.br/jogo/the-palaces-of-carrara"
"916";"916º";"Rialto";7.33;7.71;128;"https://ludopedia.com.br/jogo/rialto"
"917";"917º";"HiFi";7.32;9.22;26;"https://ludopedia.com.br/jogo/hifi"
"918";"918º";"Clinic: Deluxe Edition";7.32;8.5;42;"https://ludopedia.com.br/jogo/clinic-deluxe-edition"
"919";"919º";"Taluva";7.32;7.68;136;"https://ludopedia.com.br/jogo/taluva"
"920";"920º";"Heróis e Monstros";7.32;7.57;195;"https://ludopedia.com.br/jogo/herois-e-monstros"
"921";"921º";"Oriflamme";7.32;7.88;89;"https://ludopedia.com.br/jogo/oriflamme"
"922";"922º";"LHAMA Dados";7.32;7.7;129;"https://ludopedia.com.br/jogo/lama-dice"
"923";"923º";"Sequence";7.32;7.84;94;"https://ludopedia.com.br/jogo/sequence"
"924";"924º";"Carcassonne: Amazonas";7.32;7.97;76;"https://ludopedia.com.br/jogo/carcassonne-amazonas"
"925";"925º";"The World of Smog: On Her Majesty's Service";7.32;7.99;73;"https://ludopedia.com.br/jogo/the-world-of-smog-on-her-majesty-s-service"
"926";"926º";"Dwar7s Spring";7.32;8.32;49;"https://ludopedia.com.br/jogo/dwar7s-spring"
"927";"927º";"Last Friday";7.32;7.53;234;"https://ludopedia.com.br/jogo/last-friday"
"928";"928º";"Sherlock";7.32;7.46;341;"https://ludopedia.com.br/jogo/sherlock-13"
"929";"929º";"DC Comics Deck-Building Game";7.32;7.88;87;"https://ludopedia.com.br/jogo/dc-comics-deck-building-game"
"930";"930º";"Avenue - Edição Especial";7.31;7.59;176;"https://ludopedia.com.br/jogo/avenue-edicao-especial"
"931";"931º";"Nhac Nhac";7.31;7.62;158;"https://ludopedia.com.br/jogo/gobblet-gobblers"
"932";"932º";"ColorFox";7.31;7.67;137;"https://ludopedia.com.br/jogo/colorfox"
"933";"933º";"Mixtapes";7.31;8.4;45;"https://ludopedia.com.br/jogo/mixtapes"
"934";"934º";"Terramara";7.31;8.29;50;"https://ludopedia.com.br/jogo/terramara"
"935";"935º";"Meadow";7.31;8.25;52;"https://ludopedia.com.br/jogo/meadow"
"936";"936º";"Dream Home";7.31;7.51;247;"https://ludopedia.com.br/jogo/dream-home"
"937";"937º";"Sekigahara: The Unification of Japan";7.31;8.88;31;"https://ludopedia.com.br/jogo/sekigahara-the-unification-of-japan"
"938";"938º";"Egizia";7.31;8.19;55;"https://ludopedia.com.br/jogo/egizia"
"939";"939º";"Dr. Eureka";7.31;7.44;361;"https://ludopedia.com.br/jogo/dr-eureka"
"940";"940º";"Condottiere";7.31;7.7;125;"https://ludopedia.com.br/jogo/condottiere"
"941";"941º";"Railroad Ink: Edição Azul Profundo";7.31;7.51;241;"https://ludopedia.com.br/jogo/railroad-ink-deep-blue-edition"
"942";"942º";"É Top!?: Natureza";7.31;7.93;78;"https://ludopedia.com.br/jogo/e-top-natureza"
"943";"943º";"Oltréé";7.31;8.5;41;"https://ludopedia.com.br/jogo/oltree"
"944";"944º";"1830: Railways & Robber Barons";7.3;8.31;48;"https://ludopedia.com.br/jogo/1830-railways-robber-barons"
"945";"945º";"Fuse";7.3;7.78;100;"https://ludopedia.com.br/jogo/fuse"
"946";"946º";"Dark Souls: The Board Game";7.3;7.7;119;"https://ludopedia.com.br/jogo/dark-souls-the-board-game"
