"id";"gameRank";"gameName";"notaRank";"notaMedia";"qtNotas";"url"
"528";"528º";"Vanuatu (Second Edition)";7.58;8.41;68;"https://www.ludopedia.com.br/jogo/vanuatu-second-edition"
"529";"529º";"Hyperborea";7.58;8.13;103;"https://www.ludopedia.com.br/jogo/hyperborea"
"530";"530º";"Power Grid deluxe: Europe/North America";7.58;8.64;53;"https://www.ludopedia.com.br/jogo/power-grid-deluxe-europe-north-america"
"531";"531º";"Forbidden Desert";7.58;7.78;284;"https://www.ludopedia.com.br/jogo/forbidden-desert"
"532";"532º";"Dead Men Tell No Tales";7.58;7.74;337;"https://www.ludopedia.com.br/jogo/dead-men-tell-no-tales"
"533";"533º";"Cry Havoc";7.58;7.84;212;"https://www.ludopedia.com.br/jogo/cry-havoc"
"534";"534º";"Dungeon Command: Tyranny of Goblins";7.58;8.3;78;"https://www.ludopedia.com.br/jogo/dungeon-command-tyranny-of-goblins"
"535";"535º";"É Top!?: Variedades";7.58;8.06;115;"https://www.ludopedia.com.br/jogo/e-top-variedades"
"536";"536º";"Planet Steam";7.57;8.14;100;"https://www.ludopedia.com.br/jogo/planet-steam"
"537";"537º";"Evolution";7.57;7.93;159;"https://www.ludopedia.com.br/jogo/evolution"
"538";"538º";"Salada de Pontos";7.57;7.88;185;"https://www.ludopedia.com.br/jogo/point-salad"
"539";"539º";"A Guerra do Anel";7.57;8.29;78;"https://www.ludopedia.com.br/jogo/war-of-the-ring-first-edition"
"540";"540º";"De Vulgari Eloquentia: Deluxe Edition";7.57;8.46;63;"https://www.ludopedia.com.br/jogo/de-vulgari-eloquentia-deluxe-edition"
"541";"541º";"Dungeon Command: Heart of Cormyr";7.57;8.19;90;"https://www.ludopedia.com.br/jogo/dungeon-command-heart-of-cormyr"
"542";"542º";"Dungeon Command: Sting of Lolth";7.57;8.21;88;"https://www.ludopedia.com.br/jogo/dungeon-command-sting-of-lolth"
"543";"543º";"Xingu";7.57;8.37;70;"https://www.ludopedia.com.br/jogo/xingu"
"544";"544º";"Vela";7.57;8.71;49;"https://www.ludopedia.com.br/jogo/vela"
"545";"545º";"Disney Villainous";7.57;8.15;95;"https://www.ludopedia.com.br/jogo/disney-villainous"
"546";"546º";"Shogun";7.56;8.08;107;"https://www.ludopedia.com.br/jogo/shogun"
"547";"547º";"Sentinelas do Multiverso";7.56;7.69;417;"https://www.ludopedia.com.br/jogo/sentinels-of-the-multiverse"
"548";"548º";"Last Will";7.56;7.85;191;"https://www.ludopedia.com.br/jogo/last-will"
"549";"549º";"Os Incríveis Parques de Miss Liz";7.56;7.85;186;"https://www.ludopedia.com.br/jogo/os-incriveis-parques-de-miss-liz"
"550";"550º";"Belfort: Limited Edition";7.56;8.1;102;"https://www.ludopedia.com.br/jogo/belfort-limited-edition"
"551";"551º";"Shadows of Brimstone: City of the Ancients";7.55;8.51;58;"https://www.ludopedia.com.br/jogo/shadows-of-brimstone-city-of-the-ancients"
"552";"552º";"Planet";7.55;7.82;206;"https://www.ludopedia.com.br/jogo/planet"
"553";"553º";"Dogs of War";7.55;8.29;75;"https://www.ludopedia.com.br/jogo/dogs-of-war"
"554";"554º";"Dragon Quest";7.55;8.03;114;"https://www.ludopedia.com.br/jogo/dragon-quest"
"555";"555º";"Trismegistus: The Ultimate Formula";7.55;8.67;49;"https://www.ludopedia.com.br/jogo/trismegistus-the-ultimate-formula"
"556";"556º";"Runebound (Third Edition)";7.55;8.5;58;"https://www.ludopedia.com.br/jogo/runebound-third-edition"
"557";"557º";"Pôquer";7.55;7.71;330;"https://www.ludopedia.com.br/jogo/poker"
"558";"558º";"Quem Foi?";7.54;7.68;399;"https://www.ludopedia.com.br/jogo/who-did-it"
"559";"559º";"Looterz: Rigor Mortis";7.54;7.87;167;"https://www.ludopedia.com.br/jogo/looterz-rigor-mortis"
"560";"560º";"Archipelago";7.54;7.98;127;"https://www.ludopedia.com.br/jogo/archipelago"
"561";"561º";"Waterdeep: A Masmorra do Mago Louco - Boardgame";7.54;8.02;115;"https://www.ludopedia.com.br/jogo/dungeons-dragons-waterdeep-dungeon-of-the-mad-mage-board-game"
"562";"562º";"Port Royal";7.54;7.64;590;"https://www.ludopedia.com.br/jogo/port-royal"
"563";"563º";"Fief: France 1429";7.54;8.07;104;"https://www.ludopedia.com.br/jogo/fief-france-1429"
"564";"564º";"O Pequeno Príncipe : Faça um Planeta";7.54;7.76;247;"https://www.ludopedia.com.br/jogo/the-little-prince-make-me-a-planet"
"565";"565º";"Glen More";7.53;7.91;147;"https://www.ludopedia.com.br/jogo/glen-more"
"566";"566º";"Piratas! - 2ª Edição";7.53;7.69;346;"https://www.ludopedia.com.br/jogo/piratas-2-edicao"
"567";"567º";"Steampunk Rally";7.53;7.87;161;"https://www.ludopedia.com.br/jogo/steampunk-rally"
"568";"568º";"Star Wars: X-Wing (Second Edition)";7.53;8.54;54;"https://www.ludopedia.com.br/jogo/star-wars-x-wing-second-edition"
"569";"569º";"The Castles of Burgundy: The Card Game";7.53;7.89;151;"https://www.ludopedia.com.br/jogo/the-castles-of-burgundy-the-card-game"
"570";"570º";"Nexus Ops";7.53;7.85;168;"https://www.ludopedia.com.br/jogo/nexus-ops"
"571";"571º";"Dogs: Card Game";7.53;7.84;175;"https://www.ludopedia.com.br/jogo/dogs-card-game"
"572";"572º";"Rhino Hero";7.53;7.71;297;"https://www.ludopedia.com.br/jogo/rhino-hero"
"573";"573º";"Blacksmith Brothers";7.53;7.71;296;"https://www.ludopedia.com.br/jogo/blacksmith-brothers"
"574";"574º";"Era: Idade Medieval";7.53;8.07;100;"https://www.ludopedia.com.br/jogo/era-medieval-age"
"575";"575º";"A Ilha do Tesouro";7.53;7.99;116;"https://www.ludopedia.com.br/jogo/treasure-island"
"576";"576º";"Notre Dame: 10th Anniversary";7.52;8.21;79;"https://www.ludopedia.com.br/jogo/notre-dame-10th-anniversary"
"577";"577º";"One Night Ultimate Werewolf";7.52;7.81;189;"https://www.ludopedia.com.br/jogo/one-night-ultimate-werewolf"
"578";"578º";"Exploradores";7.52;7.66;388;"https://www.ludopedia.com.br/jogo/lost-cities"
"579";"579º";"Smash Up: Ficção Científica em Dose Dupla Nível 8000";7.52;7.75;243;"https://www.ludopedia.com.br/jogo/smash-up-ficcao-cientifica-em-dose-dupla-nivel-8000"
"580";"580º";"Kitchen Rush";7.52;7.94;129;"https://www.ludopedia.com.br/jogo/kitchen-rush"
"581";"581º";"Summoner Wars: Guilda dos Anões vs. Goblins da Caverna";7.52;7.74;252;"https://www.ludopedia.com.br/jogo/summoner-wars-guild-dwarves-vs-cave-goblins"
"582";"582º";"Vinhos";7.52;8.2;80;"https://www.ludopedia.com.br/jogo/vinhos"
"583";"583º";"Honshu";7.52;7.72;273;"https://www.ludopedia.com.br/jogo/honshu"
"584";"584º";"KeyForge: O Chamado De Arcontes";7.52;7.71;282;"https://www.ludopedia.com.br/jogo/keyforge-call-of-the-archons"
"585";"585º";"Sheriff of Nottingham (2ª Edição)";7.52;8.24;75;"https://www.ludopedia.com.br/jogo/sheriff-of-nottingham-segunda-edicao"
"586";"586º";"Cacao";7.52;7.69;321;"https://www.ludopedia.com.br/jogo/cacao"
"587";"587º";"Tinco";7.52;7.63;502;"https://www.ludopedia.com.br/jogo/tinco"
"588";"588º";"Nosferatu 2ª Edição";7.52;7.89;146;"https://www.ludopedia.com.br/jogo/nosferatu-2nd-edition"
"589";"589º";"Quarriors!";7.51;7.56;1077;"https://www.ludopedia.com.br/jogo/quarriors"
"590";"590º";"Mr. Jack";7.51;7.66;371;"https://www.ludopedia.com.br/jogo/mr-jack"
"591";"591º";"Blue Moon City";7.51;7.78;204;"https://www.ludopedia.com.br/jogo/blue-moon-city"
"592";"592º";"CIV: Carta Impera Victoria";7.51;7.82;172;"https://www.ludopedia.com.br/jogo/civ-carta-impera-victoria"
"593";"593º";"Capital Lux";7.51;7.71;270;"https://www.ludopedia.com.br/jogo/capital-lux"
"594";"594º";"Coal Baron";7.51;8.26;71;"https://www.ludopedia.com.br/jogo/coal-baron"
"595";"595º";"Ricochet Robots";7.51;7.63;453;"https://www.ludopedia.com.br/jogo/ricochet-robots"
"596";"596º";"Carnavalesco";7.51;8.5;54;"https://www.ludopedia.com.br/jogo/carnavalesco"
"597";"597º";"Blokus";7.51;7.89;141;"https://www.ludopedia.com.br/jogo/blokus"
"598";"598º";"Kingsburg";7.51;7.72;252;"https://www.ludopedia.com.br/jogo/kingsburg"
"599";"599º";"Belfort";7.5;8.0;107;"https://www.ludopedia.com.br/jogo/belfort"
"600";"600º";"Dwar7s: Outono";7.5;7.62;444;"https://www.ludopedia.com.br/jogo/dwar7s-fall"
"601";"601º";"Elysium";7.5;7.88;140;"https://www.ludopedia.com.br/jogo/elysium"
"602";"602º";"Uno Minimalista";7.5;8.17;80;"https://www.ludopedia.com.br/jogo/uno-minimalista"
"603";"603º";"Encantados";7.5;7.66;330;"https://www.ludopedia.com.br/jogo/encantados"
"604";"604º";"Hanamikoji";7.5;8.04;99;"https://www.ludopedia.com.br/jogo/hanamikoji"
"605";"605º";"Marvel United";7.5;8.39;60;"https://www.ludopedia.com.br/jogo/marvel-united"
"606";"606º";"Fallout Shelter: The Board Game";7.5;8.05;97;"https://www.ludopedia.com.br/jogo/fallout-shelter-the-board-game"
"607";"607º";"Cartel";7.5;8.03;100;"https://www.ludopedia.com.br/jogo/acquire"
"608";"608º";"Evolution: Climate";7.5;8.17;79;"https://www.ludopedia.com.br/jogo/evolution-climate"
"609";"609º";"Sintonia";7.49;8.04;97;"https://www.ludopedia.com.br/jogo/wavelength"
"610";"610º";"Noria";7.49;7.79;179;"https://www.ludopedia.com.br/jogo/noria"
"611";"611º";"Tsuro";7.49;7.58;604;"https://www.ludopedia.com.br/jogo/tsuro"
"612";"612º";"Age of Empires III: The Age of Discovery";7.49;8.07;92;"https://www.ludopedia.com.br/jogo/age-of-empires-iii-the-age-of-discovery"
"613";"613º";"Agricola: Family Edition";7.49;8.39;59;"https://www.ludopedia.com.br/jogo/agricola-family-edition"
"614";"614º";"River Dragons";7.49;7.92;125;"https://www.ludopedia.com.br/jogo/river-dragons-dragon-delta"
"615";"615º";"Legend of the Five Rings: The Card Game";7.49;8.28;67;"https://www.ludopedia.com.br/jogo/legend-of-the-five-rings-the-card-game"
"616";"616º";"Quissama: O império dos capoeiras";7.49;7.71;237;"https://www.ludopedia.com.br/jogo/quissama-o-imperio-dos-capoeiras"
"617";"617º";"Sereias";7.49;8.27;68;"https://www.ludopedia.com.br/jogo/sereias"
"618";"618º";"Ulm";7.49;8.04;96;"https://www.ludopedia.com.br/jogo/ulm"
"619";"619º";"Kraftwagen";7.49;8.05;95;"https://www.ludopedia.com.br/jogo/kraftwagen"
"620";"620º";"O Senhor dos Anéis: O Confronto";7.49;7.69;263;"https://www.ludopedia.com.br/jogo/lord-of-the-rings-the-confrontation-deluxe-edition"
"621";"621º";"Blueprints";7.49;7.7;253;"https://www.ludopedia.com.br/jogo/blueprints"
"622";"622º";"Lords of Scotland";7.49;7.59;491;"https://www.ludopedia.com.br/jogo/lords-of-scotland"
"623";"623º";"Shipyard";7.49;8.38;59;"https://www.ludopedia.com.br/jogo/shipyard"
"624";"624º";"Mechs vs. Minions";7.49;8.5;52;"https://www.ludopedia.com.br/jogo/mechs-vs-minions"
"625";"625º";"Carson City";7.49;8.02;99;"https://www.ludopedia.com.br/jogo/carson-city"
"626";"626º";"Batman: Gotham City Chronicles - Season 1";7.48;8.45;55;"https://www.ludopedia.com.br/jogo/batman-gotham-city-chronicles-season-1"
"627";"627º";"Exploding Kittens Proibidão";7.48;7.83;152;"https://www.ludopedia.com.br/jogo/exploding-kittens-nsfw-deck"
"628";"628º";"Miguel Strogoff";7.48;7.79;175;"https://www.ludopedia.com.br/jogo/michael-strogoff"
"629";"629º";"Flash Point: Ao Resgate";7.48;7.57;594;"https://www.ludopedia.com.br/jogo/flash-point-fire-rescue"
"630";"630º";"Tammany Hall";7.48;8.16;78;"https://www.ludopedia.com.br/jogo/tammany-hall"
"631";"631º";"Star Wars: Destiny";7.48;7.71;233;"https://www.ludopedia.com.br/jogo/star-wars-destiny"
"632";"632º";"Mission: Red Planet (2ª Edição)";7.48;7.82;157;"https://www.ludopedia.com.br/jogo/mission-red-planet-second-edition"
"633";"633º";"Catan: Plus";7.48;8.91;37;"https://www.ludopedia.com.br/jogo/catan-big-box"
"634";"634º";"Homem Batata";7.48;7.89;130;"https://www.ludopedia.com.br/jogo/potato-man"
"635";"635º";"Arboretum";7.48;7.82;154;"https://www.ludopedia.com.br/jogo/arboretum"
"636";"636º";"Encantados (3ª Edição)";7.48;8.51;51;"https://www.ludopedia.com.br/jogo/encantados-3-edicao"
"637";"637º";"Archaeology: The New Expedition";7.48;7.7;240;"https://www.ludopedia.com.br/jogo/archaeology-the-new-expedition"
"638";"638º";"Celestia";7.48;7.57;539;"https://www.ludopedia.com.br/jogo/celestia"
"639";"639º";"Oceanos";7.47;7.67;266;"https://www.ludopedia.com.br/jogo/oceanos"
"640";"640º";"Deus";7.47;7.85;138;"https://www.ludopedia.com.br/jogo/deus"
"641";"641º";"Ancient Terrible Things";7.47;7.8;159;"https://www.ludopedia.com.br/jogo/ancient-terrible-things"
"642";"642º";"Loot";7.47;7.6;384;"https://www.ludopedia.com.br/jogo/loot"
"643";"643º";"Tiny Epic Quest";7.47;7.85;138;"https://www.ludopedia.com.br/jogo/tiny-epic-quest"
"644";"644º";"Sherlock Holmes Consulting Detective";7.47;8.53;49;"https://www.ludopedia.com.br/jogo/sherlock-holmes-consulting-detective"
"645";"645º";"Dwar7s: Inverno";7.47;7.91;118;"https://www.ludopedia.com.br/jogo/dwar7s-winter"
"646";"646º";"The Golden Ages";7.46;8.14;77;"https://www.ludopedia.com.br/jogo/the-golden-ages"
"647";"647º";"Escape Plan";7.46;8.26;65;"https://www.ludopedia.com.br/jogo/escape-plan"
"648";"648º";"Coatl";7.46;8.18;73;"https://www.ludopedia.com.br/jogo/coatl"
"649";"649º";"New Eden Project";7.46;8.29;63;"https://www.ludopedia.com.br/jogo/new-eden-project"
"650";"650º";"Star Trek: Ascendancy";7.46;9.14;31;"https://www.ludopedia.com.br/jogo/star-trek-ascendancy"
"651";"651º";"Twice As Clever";7.46;8.27;64;"https://www.ludopedia.com.br/jogo/twice-as-clever"
"652";"652º";"Biblios";7.46;7.7;222;"https://www.ludopedia.com.br/jogo/biblios"
"653";"653º";"Freedom: The Underground Railroad";7.46;8.7;42;"https://www.ludopedia.com.br/jogo/freedom-the-underground-railroad"
"654";"654º";"A Tale of Pirates";7.46;7.81;146;"https://www.ludopedia.com.br/jogo/a-tale-of-pirates"
"655";"655º";"Last Night on Earth: The Zombie Game";7.46;7.71;205;"https://www.ludopedia.com.br/jogo/last-night-on-earth-the-zombie-game"
"656";"656º";"Rummikub";7.45;7.55;543;"https://www.ludopedia.com.br/jogo/rummikub"
"657";"657º";"Argent: The Consortium";7.45;8.33;59;"https://www.ludopedia.com.br/jogo/argent-the-consortium"
"658";"658º";"Corrida Maluca";7.45;7.75;172;"https://www.ludopedia.com.br/jogo/wacky-races-the-board-game"
"659";"659º";"Busca pelo Anel";7.45;8.08;83;"https://www.ludopedia.com.br/jogo/hunt-for-the-ring"
"660";"660º";"Battle Line";7.45;7.83;137;"https://www.ludopedia.com.br/jogo/battle-line"
"661";"661º";"Paris: La Cité de la Lumière";7.45;8.09;81;"https://www.ludopedia.com.br/jogo/paris-la-cite-de-la-lumiere"
"662";"662º";"The Pillars of the Earth";7.45;7.83;136;"https://www.ludopedia.com.br/jogo/the-pillars-of-the-earth"
"663";"663º";"Bullfrogs";7.45;7.53;659;"https://www.ludopedia.com.br/jogo/bullfrogs"
"664";"664º";"Dungeons & Dragons: Temple of Elemental Evil Board Game";7.45;8.54;47;"https://www.ludopedia.com.br/jogo/dungeons-dragons-temple-of-elemental-evil-board-game"
"665";"665º";"Crusaders: Thy Will Be Done";7.45;7.98;96;"https://www.ludopedia.com.br/jogo/crusaders-thy-will-be-done"
"666";"666º";"Horse Fever";7.45;7.59;350;"https://www.ludopedia.com.br/jogo/horse-fever"
"667";"667º";"Mascarade";7.45;7.61;313;"https://www.ludopedia.com.br/jogo/mascarade"
"668";"668º";"At the Gates of Loyang";7.45;8.02;90;"https://www.ludopedia.com.br/jogo/at-the-gates-of-loyang"
"669";"669º";"Pipeline";7.45;8.14;74;"https://www.ludopedia.com.br/jogo/pipeline"
"670";"670º";"Zurvivors Cooperação";7.45;8.61;44;"https://www.ludopedia.com.br/jogo/zurvivors-cooperacao"
"671";"671º";"Animal Upon Animal";7.44;7.6;326;"https://www.ludopedia.com.br/jogo/animal-upon-animal"
"672";"672º";"Viral";7.44;7.66;232;"https://www.ludopedia.com.br/jogo/viral"
"673";"673º";"Colosseum";7.44;7.85;126;"https://www.ludopedia.com.br/jogo/colosseum"
"674";"674º";"Claim";7.44;7.62;294;"https://www.ludopedia.com.br/jogo/claim"
"675";"675º";"Papertown";7.44;8.73;40;"https://www.ludopedia.com.br/jogo/papertown"
"676";"676º";"Pandemic: Resposta Rápida";7.44;7.83;133;"https://www.ludopedia.com.br/jogo/pandemic-rapid-response"
"677";"677º";"Mottainai";7.44;7.66;235;"https://www.ludopedia.com.br/jogo/mottainai"
"678";"678º";"Timeline: Brasil";7.44;7.76;158;"https://www.ludopedia.com.br/jogo/timeline-brasil"
"679";"679º";"Carcassonne: Mares do Sul";7.44;7.77;153;"https://www.ludopedia.com.br/jogo/carcassonne-south-seas"
"680";"680º";"Taverna";7.44;7.67;216;"https://www.ludopedia.com.br/jogo/taverna"
"681";"681º";"PARKS";7.43;8.17;69;"https://www.ludopedia.com.br/jogo/parks"
"682";"682º";"Dungeon Fighter";7.43;7.5;735;"https://www.ludopedia.com.br/jogo/dungeon-fighter"
"683";"683º";"IceCool";7.43;7.66;222;"https://www.ludopedia.com.br/jogo/ice-cool"
"684";"684º";"Space Alert";7.43;7.71;184;"https://www.ludopedia.com.br/jogo/space-alert"
"685";"685º";"Krosmaster Arena 2.0";7.43;7.63;260;"https://www.ludopedia.com.br/jogo/krosmaster-arena-2-0"
"686";"686º";"Santiago de Cuba";7.43;7.82;131;"https://www.ludopedia.com.br/jogo/santiago-de-cuba"
"687";"687º";"Canvas";7.43;7.8;136;"https://www.ludopedia.com.br/jogo/canvas"
"688";"688º";"The Great Zimbabwe";7.43;8.29;59;"https://www.ludopedia.com.br/jogo/the-great-zimbabwe"
"689";"689º";"Indian Summer";7.43;7.63;258;"https://www.ludopedia.com.br/jogo/indian-summer"
"690";"690º";"Tá na Mesa";7.43;7.84;122;"https://www.ludopedia.com.br/jogo/ta-na-mesa"
"691";"691º";"1846: The Race for the Midwest";7.43;8.38;53;"https://www.ludopedia.com.br/jogo/1846-the-race-for-the-midwest"
"692";"692º";"Valknut";7.43;7.9;108;"https://www.ludopedia.com.br/jogo/valknut"
"693";"693º";"CO2";7.42;8.03;83;"https://www.ludopedia.com.br/jogo/co2"
"694";"694º";"1830: Railways & Robber Barons";7.42;8.72;39;"https://www.ludopedia.com.br/jogo/1830-railways-robber-barons"
"695";"695º";"XCOM: The Board Game";7.42;7.52;518;"https://www.ludopedia.com.br/jogo/xcom-the-board-game"
"696";"696º";"Junk Art";7.42;8.45;49;"https://www.ludopedia.com.br/jogo/junk-art"
"697";"697º";"Maharaja: The Game of Palace Building in India";7.42;7.98;90;"https://www.ludopedia.com.br/jogo/maharaja-the-game-of-palace-building-in-india"
"698";"698º";"Little Town";7.42;8.01;86;"https://www.ludopedia.com.br/jogo/little-town"
"699";"699º";"Marvel Battlegrounds";7.42;8.16;68;"https://www.ludopedia.com.br/jogo/marvel-battlegrounds"
"700";"700º";"For Sale";7.42;7.54;412;"https://www.ludopedia.com.br/jogo/for-sale"
"701";"701º";"World of Warcraft: The Boardgame";7.41;8.14;69;"https://www.ludopedia.com.br/jogo/world-of-warcraft-the-boardgame"
"702";"702º";"Tide of Iron";7.41;8.34;54;"https://www.ludopedia.com.br/jogo/tide-of-iron"
"703";"703º";"RPGQuest Dungeons";7.41;8.46;48;"https://www.ludopedia.com.br/jogo/rpgquest-dungeons"
"704";"704º";"Imagine";7.41;7.51;488;"https://www.ludopedia.com.br/jogo/imagine"
"705";"705º";"Sator Arepo Tenet Opera Rotas: Malleus Maleficarum";7.41;8.01;83;"https://www.ludopedia.com.br/jogo/sator-arepo-tenet-opera-rotas-malleus-maleficarum"
"706";"706º";"Die Macher";7.41;8.84;35;"https://www.ludopedia.com.br/jogo/die-macher"
"707";"707º";"Metro";7.41;7.59;270;"https://www.ludopedia.com.br/jogo/metro"
"708";"708º";"Concept";7.4;7.46;890;"https://www.ludopedia.com.br/jogo/concept"
"709";"709º";"Nosferatu";7.4;7.5;537;"https://www.ludopedia.com.br/jogo/nosferatu"
"710";"710º";"MicroMacro: A Cidade do Crime";7.4;7.96;90;"https://www.ludopedia.com.br/jogo/micromacro-crime-city"
"711";"711º";"The Mind";7.4;7.47;697;"https://www.ludopedia.com.br/jogo/the-mind"
"712";"712º";"Saint Petersburg";7.4;7.8;125;"https://www.ludopedia.com.br/jogo/saint-petersburg"
"713";"713º";"Carnegie";7.4;8.58;42;"https://www.ludopedia.com.br/jogo/carnegie"
"714";"714º";"Trickerion: Edição Definitiva";7.4;9.11;29;"https://www.ludopedia.com.br/jogo/trickerion-collector-s-edition"
"715";"715º";"Century: O Novo Mundo";7.4;8.2;62;"https://www.ludopedia.com.br/jogo/century-a-new-world"
"716";"716º";"Cangaço";7.4;8.46;47;"https://www.ludopedia.com.br/jogo/cangaco"
"717";"717º";"Fuse";7.4;7.96;88;"https://www.ludopedia.com.br/jogo/fuse"
"718";"718º";"Hippo";7.4;7.96;88;"https://www.ludopedia.com.br/jogo/hippo"
"719";"719º";"KeyForge: Colisão entre Mundos";7.4;8.07;74;"https://www.ludopedia.com.br/jogo/keyforge-worlds-collide"
"720";"720º";"Boss Monster: The Dungeon Building Card Game";7.39;7.48;560;"https://www.ludopedia.com.br/jogo/boss-monster-the-dungeon-building-card-game"
"721";"721º";"Royals";7.39;8.41;49;"https://www.ludopedia.com.br/jogo/royals"
"722";"722º";"Between Two Cities";7.39;7.74;145;"https://www.ludopedia.com.br/jogo/between-two-cities"
"723";"723º";"Agricola: All Creatures Big and Small";7.39;7.85;108;"https://www.ludopedia.com.br/jogo/agricola-all-creatures-big-and-small"
"724";"724º";"Cosmic Encounter";7.39;7.6;244;"https://www.ludopedia.com.br/jogo/cosmic-encounter"
"725";"725º";"History of the World";7.39;7.93;92;"https://www.ludopedia.com.br/jogo/history-of-the-world"
"726";"726º";"Not Alone";7.39;7.7;158;"https://www.ludopedia.com.br/jogo/not-alone"
"727";"727º";"Riverboat";7.39;8.51;44;"https://www.ludopedia.com.br/jogo/riverboat"
"728";"728º";"A Rota do Vidro";7.39;8.09;70;"https://www.ludopedia.com.br/jogo/glass-road"
"729";"729º";"A Ilha Proibida";7.38;7.42;1248;"https://www.ludopedia.com.br/jogo/forbidden-island"
"730";"730º";"Avenue - Edição Especial";7.38;7.67;172;"https://www.ludopedia.com.br/jogo/avenue-edicao-especial"
"731";"731º";"Emboscados";7.38;8.11;68;"https://www.ludopedia.com.br/jogo/emboscados"
"732";"732º";"Egizia";7.38;8.45;46;"https://www.ludopedia.com.br/jogo/egizia"
"733";"733º";"Last Friday";7.38;7.61;210;"https://www.ludopedia.com.br/jogo/last-friday"
"734";"734º";"Game of Thrones: O Trono de Ferro";7.38;7.63;195;"https://www.ludopedia.com.br/jogo/game-of-thrones-the-iron-throne"
"735";"735º";"Saboteur (compilation editions)";7.38;7.94;87;"https://www.ludopedia.com.br/jogo/saboteur-compilation-editions"
"736";"736º";"Quilombolas – O Refúgio dos Palmares";7.37;9.33;25;"https://www.ludopedia.com.br/jogo/quilombolas-o-refugio-dos-palmares"
"737";"737º";"Rio 1808";7.37;8.9;32;"https://www.ludopedia.com.br/jogo/rio-1808"
"738";"738º";"Córtex: Desafios!";7.37;7.61;202;"https://www.ludopedia.com.br/jogo/cortex"
"739";"739º";"ZhanGuo";7.37;8.41;47;"https://www.ludopedia.com.br/jogo/zhanguo"
"740";"740º";"The Manhattan Project: Chain Reaction";7.37;7.53;294;"https://www.ludopedia.com.br/jogo/the-manhattan-project-chain-reaction"
"741";"741º";"RoboRally";7.37;7.85;101;"https://www.ludopedia.com.br/jogo/roborally"
"742";"742º";"Piratas!";7.37;7.59;215;"https://www.ludopedia.com.br/jogo/piratas"
"743";"743º";"Starcadia Quest";7.37;8.94;31;"https://www.ludopedia.com.br/jogo/starcadia-quest"
"744";"744º";"Smash Up";7.37;7.45;589;"https://www.ludopedia.com.br/jogo/smash-up"
"745";"745º";"Enseada dos Mercadores";7.36;8.23;56;"https://www.ludopedia.com.br/jogo/merchants-cove"
"746";"746º";"K2";7.36;7.62;192;"https://www.ludopedia.com.br/jogo/k2"
"747";"747º";"KeyForge: Era da Ascensão";7.36;7.71;137;"https://www.ludopedia.com.br/jogo/keyforge-age-of-ascension"
"748";"748º";"Tiny Epic Western";7.36;7.79;111;"https://www.ludopedia.com.br/jogo/tiny-epic-western"
"749";"749º";"Marrakech (Suleika)";7.36;7.71;135;"https://www.ludopedia.com.br/jogo/marrakech-suleika"
"750";"750º";"Bang! The Bullet!";7.36;7.63;174;"https://www.ludopedia.com.br/jogo/bang-the-bullet"
"751";"751º";"Fury of Dracula (second edition)";7.36;7.99;76;"https://www.ludopedia.com.br/jogo/fury-of-dracula-second-edition"
"752";"752º";"YINSH";7.36;8.16;60;"https://www.ludopedia.com.br/jogo/yinsh"
"753";"753º";"Ca$h 'n Guns (second edition)";7.36;7.44;566;"https://www.ludopedia.com.br/jogo/ca-h-n-guns-second-edition"
"754";"754º";"Tuki";7.36;7.65;164;"https://www.ludopedia.com.br/jogo/tuki"
"755";"755º";"Railroad Revolution";7.35;8.2;57;"https://www.ludopedia.com.br/jogo/railroad-revolution"
"756";"756º";"La Viña";7.35;8.16;60;"https://www.ludopedia.com.br/jogo/la-vina"
"757";"757º";"Back to the Future: Back in Time";7.35;8.65;37;"https://www.ludopedia.com.br/jogo/back-to-the-future-back-in-time"
"758";"758º";"Signorie";7.35;8.16;60;"https://www.ludopedia.com.br/jogo/signorie"
"759";"759º";"Sherlock";7.35;7.51;299;"https://www.ludopedia.com.br/jogo/sherlock-13"
"760";"760º";"Claim 2";7.35;7.81;104;"https://www.ludopedia.com.br/jogo/claim-2"
"761";"761º";"Heróis e Monstros";7.35;7.61;187;"https://www.ludopedia.com.br/jogo/herois-e-monstros"
"762";"762º";"O Vale dos Mercadores";7.35;7.69;143;"https://www.ludopedia.com.br/jogo/dale-of-merchants"
"763";"763º";"Via Nebula";7.35;7.93;83;"https://www.ludopedia.com.br/jogo/via-nebula"
"764";"764º";"Chinatown";7.35;8.21;56;"https://www.ludopedia.com.br/jogo/chinatown"
"765";"765º";"Yedo";7.35;8.15;60;"https://www.ludopedia.com.br/jogo/yedo"
"766";"766º";"Bang!";7.35;7.41;821;"https://www.ludopedia.com.br/jogo/bang"
"767";"767º";"Haru Ichiban";7.35;7.74;122;"https://www.ludopedia.com.br/jogo/haru-ichiban"
"768";"768º";"Kingdom Builder";7.35;7.5;308;"https://www.ludopedia.com.br/jogo/kingdom-builder"
"769";"769º";"Pandemic Legacy: Season 0";7.34;8.75;34;"https://www.ludopedia.com.br/jogo/pandemic-legacy-season-0"
"770";"770º";"DP6 - Deepsix";7.34;8.62;37;"https://www.ludopedia.com.br/jogo/dp6-deepsix"
"771";"771º";"Gardens";7.34;7.48;332;"https://www.ludopedia.com.br/jogo/gardens"
"772";"772º";"Kanban EV";7.33;8.65;36;"https://www.ludopedia.com.br/jogo/kanban-ev"
