"id";"gameRank";"gameName";"notaRank";"notaMedia";"qtNotas";"url"
"1649";"1649º";"Battle For Souls";6.72;7.93;22;"https://ludopedia.com.br/jogo/battle-for-souls"
"1650";"1650º";"Tortuga 2199";6.72;7.87;23;"https://ludopedia.com.br/jogo/tortuga-2199"
"1651";"1651º";"Maharaja";6.72;7.74;26;"https://ludopedia.com.br/jogo/maharaja"
"1652";"1652º";"Serenissima (second edition)";6.72;7.5;34;"https://ludopedia.com.br/jogo/serenissima-second-edition"
"1653";"1653º";"Melvin Vs Kronk";6.72;7.06;78;"https://ludopedia.com.br/jogo/melvin-vs-kronk"
"1654";"1654º";"Tesla vs. Edison: War of Currents";6.72;7.73;26;"https://ludopedia.com.br/jogo/tesla-vs-edison-war-of-currents"
"1655";"1655º";"Battle Line (Medieval Edition)";6.72;8.92;12;"https://ludopedia.com.br/jogo/battle-line-medieval-edition"
"1656";"1656º";"TEN";6.72;7.6;30;"https://ludopedia.com.br/jogo/ten"
"1657";"1657º";"Cubo Rubik's 3X3";6.72;7.47;35;"https://ludopedia.com.br/jogo/rubik-s-cube-game"
"1658";"1658º";"Heroscape Master Set: Rise of the Valkyrie";6.72;8.1;19;"https://ludopedia.com.br/jogo/heroscape-master-set-rise-of-the-valkyrie"
"1659";"1659º";"A Game of Thrones: The Card Game (second edition)";6.72;7.91;22;"https://ludopedia.com.br/jogo/a-game-of-thrones-the-card-game-second-edition"
"1660";"1660º";"Felix: The Cat in the Sack";6.72;7.62;29;"https://ludopedia.com.br/jogo/felix-the-cat-in-the-sack"
"1661";"1661º";"Pathfinder Adventure Card Game: Skull & Shackles - Base Set";6.72;8.73;13;"https://ludopedia.com.br/jogo/pathfinder-adventure-card-game-skull-shackles-base-set"
"1662";"1662º";"La Muse";6.72;6.91;134;"https://ludopedia.com.br/jogo/la-muse"
"1663";"1663º";"Star Wars: Palácio do Jabba - Um Jogo Love Letter";6.72;7.69;27;"https://ludopedia.com.br/jogo/star-wars-jabba-s-palace-a-love-letter-game"
"1664";"1664º";"Machi Koro: Deluxe Edition";6.72;7.9;22;"https://ludopedia.com.br/jogo/machi-koro-deluxe-edition"
"1665";"1665º";"Gravity Superstar";6.72;7.62;29;"https://ludopedia.com.br/jogo/gravity-superstar"
"1666";"1666º";"Epic Jogo de Cartas";6.72;6.93;123;"https://ludopedia.com.br/jogo/epic-card-game"
"1667";"1667º";"Butim";6.71;6.86;179;"https://ludopedia.com.br/jogo/butim"
"1668";"1668º";"Fantasma Blitz 2.0";6.71;7.61;29;"https://ludopedia.com.br/jogo/ghost-blitz-2"
"1669";"1669º";"Love Letter: Kanai Factory Limited Edition";6.71;7.9;22;"https://ludopedia.com.br/jogo/love-letter-kanai-factory-limited-edition"
"1670";"1670º";"Carcassonne: 10 Year Special Edition";6.71;8.45;15;"https://ludopedia.com.br/jogo/carcassonne-10-year-special-edition"
"1671";"1671º";"Vineta";6.71;7.72;26;"https://ludopedia.com.br/jogo/vineta"
"1672";"1672º";"Tiny Epic Pirates";6.71;8.16;18;"https://ludopedia.com.br/jogo/tiny-epic-pirates"
"1673";"1673º";"Dança dos Ovos";6.71;7.08;71;"https://ludopedia.com.br/jogo/crazy-eggz"
"1674";"1674º";"Rory's Story Cubes: Cosmos";6.71;8.72;13;"https://ludopedia.com.br/jogo/rory-s-story-cubes-intergalactic"
"1675";"1675º";"Nemo's War (Second Edition)";6.71;8.57;14;"https://ludopedia.com.br/jogo/nemo-s-war-second-edition"
"1676";"1676º";"Rum & Bones";6.71;7.67;27;"https://ludopedia.com.br/jogo/rum-bones"
"1677";"1677º";"Montana";6.71;7.64;28;"https://ludopedia.com.br/jogo/montana"
"1678";"1678º";"Stronghold (second edition)";6.71;8.08;19;"https://ludopedia.com.br/jogo/stronghold-second-edition"
"1679";"1679º";"Origins: Primeiros Construtores";6.71;7.95;21;"https://ludopedia.com.br/jogo/origins-first-builders"
"1680";"1680º";"Tribune: Primus Inter Pares";6.71;7.89;22;"https://ludopedia.com.br/jogo/tribune-primus-inter-pares"
"1681";"1681º";"Hello Kitty & Amigos: Um dia para Relaxar";6.71;7.57;30;"https://ludopedia.com.br/jogo/hello-kitty-amigos-um-dia-para-relaxar"
"1682";"1682º";"Libertalia: Os Ventos de Galecrest";6.71;8.07;19;"https://ludopedia.com.br/jogo/libertalia-winds-of-galecrest"
"1683";"1683º";"Dungeon Academy";6.71;7.83;23;"https://ludopedia.com.br/jogo/dungeon-academy"
"1684";"1684º";"Revolution!";6.71;7.74;25;"https://ludopedia.com.br/jogo/revolution"
"1685";"1685º";"Pyramids";6.71;7.7;26;"https://ludopedia.com.br/jogo/pyramids"
"1686";"1686º";"Domaine";6.71;7.67;27;"https://ludopedia.com.br/jogo/domaine"
"1687";"1687º";"B-Sieged: Sons of the Abyss";6.71;7.52;32;"https://ludopedia.com.br/jogo/b-sieged-sons-of-the-abyss"
"1688";"1688º";"Murano";6.71;7.83;23;"https://ludopedia.com.br/jogo/murano"
"1689";"1689º";"Steam Park";6.71;7.35;40;"https://ludopedia.com.br/jogo/steam-park"
"1690";"1690º";"One Deck Dungeon";6.71;7.57;30;"https://ludopedia.com.br/jogo/one-deck-dungeon"
"1691";"1691º";"Ramen Fury";6.7;7.46;34;"https://ludopedia.com.br/jogo/ramen-fury"
"1692";"1692º";"Fury of Gods";6.7;9.05;11;"https://ludopedia.com.br/jogo/fury-of-gods"
"1693";"1693º";"Rolos do Ofício";6.7;9.05;11;"https://ludopedia.com.br/jogo/rolos-do-oficio"
"1694";"1694º";"Small World of Warcraft";6.7;7.01;85;"https://ludopedia.com.br/jogo/small-world-of-warcraft"
"1695";"1695º";"WarCraft: The Board Game";6.7;7.33;41;"https://ludopedia.com.br/jogo/warcraft-the-board-game"
"1696";"1696º";"DC Comics Dice Masters: Justice League";6.7;8.42;15;"https://ludopedia.com.br/jogo/dc-comics-dice-masters-justice-league"
"1697";"1697º";"The Duke";6.7;8.22;17;"https://ludopedia.com.br/jogo/the-duke"
"1698";"1698º";"Bios: Megafauna (second edition)";6.7;7.99;20;"https://ludopedia.com.br/jogo/bios-megafauna-second-edition"
"1699";"1699º";"Star Munchkin";6.7;7.18;54;"https://ludopedia.com.br/jogo/star-munchkin"
"1700";"1700º";"Star Wars: Destiny – Obi-Wan Kenobi Starter Set";6.7;7.69;26;"https://ludopedia.com.br/jogo/star-wars-destiny-obi-wan-kenobi-starter-set"
"1701";"1701º";"Coal Baron: The Great Card Game";6.7;7.99;20;"https://ludopedia.com.br/jogo/coal-baron-the-great-card-game"
"1702";"1702º";"Council of Four";6.7;7.77;24;"https://ludopedia.com.br/jogo/council-of-four"
"1703";"1703º";"Pokémon, O Mestre dos Treinadores";6.7;6.83;201;"https://ludopedia.com.br/jogo/pokemon-master-trainer"
"1704";"1704º";"Bausack";6.7;7.31;42;"https://ludopedia.com.br/jogo/bausack"
"1705";"1705º";"Fuji Flush";6.7;7.86;22;"https://ludopedia.com.br/jogo/fuji-flush"
"1706";"1706º";"Polis: Fight for the Hegemony";6.7;7.92;21;"https://ludopedia.com.br/jogo/polis-fight-for-the-hegemony"
"1707";"1707º";"Ascension: Realms Unraveled";6.7;8.4;15;"https://ludopedia.com.br/jogo/ascension-realms-unraveled"
"1708";"1708º";"Stone Age Junior";6.7;7.68;26;"https://ludopedia.com.br/jogo/my-first-stone-age-stone-age-junior"
"1709";"1709º";"My City";6.7;8.29;16;"https://ludopedia.com.br/jogo/my-city"
"1710";"1710º";"Bomb Squad Academy";6.69;7.85;22;"https://ludopedia.com.br/jogo/bomb-squad-academy"
"1711";"1711º";"World's Fair 1893";6.69;7.96;20;"https://ludopedia.com.br/jogo/world-s-fair-1893"
"1712";"1712º";"Lume";6.69;7.48;32;"https://ludopedia.com.br/jogo/glow"
"1713";"1713º";"Android";6.69;7.36;38;"https://ludopedia.com.br/jogo/android"
"1714";"1714º";"Ghostbusters: The Board Game";6.69;7.7;25;"https://ludopedia.com.br/jogo/ghostbusters-the-board-game"
"1715";"1715º";"Metropolys";6.69;7.75;24;"https://ludopedia.com.br/jogo/metropolys"
"1716";"1716º";"Falling Sky: The Gallic Revolt Against Caesar";6.69;8.8;12;"https://ludopedia.com.br/jogo/falling-sky-the-gallic-revolt-against-caesar"
"1717";"1717º";"Rory's Story Cubes: Mistério";6.69;7.79;23;"https://ludopedia.com.br/jogo/rory-s-story-cubes-mystery"
"1718";"1718º";"Similo: Contos";6.69;7.32;40;"https://ludopedia.com.br/jogo/similo-fables"
"1719";"1719º";"Dominó Mexicano ";6.69;7.59;28;"https://ludopedia.com.br/jogo/mexican-train"
"1720";"1720º";"Mandala";6.69;8.27;16;"https://ludopedia.com.br/jogo/mandala"
"1721";"1721º";"A la carte";6.69;7.19;50;"https://ludopedia.com.br/jogo/a-la-carte"
"1722";"1722º";"Pagoda";6.69;7.74;24;"https://ludopedia.com.br/jogo/pagoda"
"1723";"1723º";"Firefly: The Game";6.69;7.37;37;"https://ludopedia.com.br/jogo/firefly-the-game"
"1724";"1724º";"Room 25 Ultimate";6.69;7.62;27;"https://ludopedia.com.br/jogo/room-25-ultimate"
"1725";"1725º";"Ludus";6.69;8.01;19;"https://ludopedia.com.br/jogo/ludus"
"1726";"1726º";"Las Vegas Quiz";6.69;7.45;33;"https://ludopedia.com.br/jogo/las-vegas-quiz"
"1727";"1727º";"Amyitis";6.69;7.73;24;"https://ludopedia.com.br/jogo/amyitis"
"1728";"1728º";"Imaginarium";6.69;8.01;19;"https://ludopedia.com.br/jogo/imaginarium"
"1729";"1729º";"New Angeles";6.68;7.73;24;"https://ludopedia.com.br/jogo/new-angeles"
"1730";"1730º";"Empires of the Void II";6.68;8.07;18;"https://ludopedia.com.br/jogo/empires-of-the-void-ii"
"1731";"1731º";"5-Minute Dungeon";6.68;7.29;41;"https://ludopedia.com.br/jogo/5-minute-dungeon"
"1732";"1732º";"Reino das Catapultas";6.68;7.82;22;"https://ludopedia.com.br/jogo/catapult-kingdoms-catapult-feud"
"1733";"1733º";"DungeonQuest: Revised Edition";6.68;8.24;16;"https://ludopedia.com.br/jogo/dungeonquest-revised-edition"
"1734";"1734º";"Forge War";6.68;8.24;16;"https://ludopedia.com.br/jogo/forge-war"
"1735";"1735º";"Rum & Pirates";6.68;7.44;33;"https://ludopedia.com.br/jogo/rum-pirates"
"1736";"1736º";"Tournay";6.68;7.24;45;"https://ludopedia.com.br/jogo/tournay"
"1737";"1737º";"Dark City";6.68;7.06;66;"https://ludopedia.com.br/jogo/dark-city"
"1738";"1738º";"Munchkin Panic";6.68;6.85;149;"https://ludopedia.com.br/jogo/munchkin-panic"
"1739";"1739º";"Warhammer Quest: The Adventure Card Game";6.68;7.54;29;"https://ludopedia.com.br/jogo/warhammer-quest-the-adventure-card-game"
"1740";"1740º";"Catan o Duelo";6.68;7.6;27;"https://ludopedia.com.br/jogo/rivals-for-catan-deluxe"
"1741";"1741º";"Tutan Tumba";6.68;8.75;12;"https://ludopedia.com.br/jogo/tutan-tumba"
"1742";"1742º";"Capitão Silver";6.68;7.09;60;"https://ludopedia.com.br/jogo/captain-silver"
"1743";"1743º";"Dream Factory (Hollywood Blockbuster)";6.68;7.37;36;"https://ludopedia.com.br/jogo/dream-factory-hollywood-blockbuster"
"1744";"1744º";"6 nimmt!";6.68;7.92;20;"https://ludopedia.com.br/jogo/6-nimmt"
"1745";"1745º";"878: Vikings – Invasions of England";6.68;7.71;24;"https://ludopedia.com.br/jogo/878-vikings-invasions-of-england"
"1746";"1746º";"Tales of the Arabian Nights";6.68;7.43;33;"https://ludopedia.com.br/jogo/tales-of-the-arabian-nights"
"1747";"1747º";"Revanche";6.68;7.63;26;"https://ludopedia.com.br/jogo/revanche"
"1748";"1748º";"Villagers";6.68;7.86;21;"https://ludopedia.com.br/jogo/villagers"
"1749";"1749º";"Coloma";6.68;8.05;18;"https://ludopedia.com.br/jogo/coloma"
"1750";"1750º";"PitchCar Mini";6.67;7.97;19;"https://ludopedia.com.br/jogo/pitchcar-mini"
"1751";"1751º";"Betrayal at Baldur's Gate";6.67;7.32;38;"https://ludopedia.com.br/jogo/betrayal-at-baldur-s-gate"
"1752";"1752º";"Harry Potter: Honeydukes";6.67;7.18;49;"https://ludopedia.com.br/jogo/harry-potter-honeydukes"
"1753";"1753º";"Elementar: Última Chamada";6.67;7.58;27;"https://ludopedia.com.br/jogo/q-last-call"
"1754";"1754º";"Pack & Stack";6.67;7.3;39;"https://ludopedia.com.br/jogo/pack-stack"
"1755";"1755º";"Mahjong";6.67;7.05;65;"https://ludopedia.com.br/jogo/mahjong"
"1756";"1756º";"The Boss";6.67;7.43;32;"https://ludopedia.com.br/jogo/the-boss"
"1757";"1757º";"Dark Moon";6.67;7.83;21;"https://ludopedia.com.br/jogo/dark-moon"
"1758";"1758º";"The World of Smog: Rise of Moloch";6.67;8.55;13;"https://ludopedia.com.br/jogo/the-world-of-smog-rise-of-moloch"
"1759";"1759º";"God of War: The Card Game";6.67;6.95;86;"https://ludopedia.com.br/jogo/god-of-war-the-card-game"
"1760";"1760º";"Mystery of the Abbey";6.67;7.36;35;"https://ludopedia.com.br/jogo/mystery-of-the-abbey"
"1761";"1761º";"Corinth";6.67;7.6;26;"https://ludopedia.com.br/jogo/corinth"
"1762";"1762º";"EXIT: A Tumba do Faraó";6.67;6.93;93;"https://ludopedia.com.br/jogo/exit-the-game-the-pharaoh-s-tomb"
"1763";"1763º";"Plague Inc.: The Board Game";6.67;7.64;25;"https://ludopedia.com.br/jogo/plague-inc-the-board-game"
"1764";"1764º";"Mangrovia";6.67;8.19;16;"https://ludopedia.com.br/jogo/mangrovia"
"1765";"1765º";"Heroes of Normandie";6.67;8.54;13;"https://ludopedia.com.br/jogo/heroes-of-normandie"
"1766";"1766º";"Alcatraz: The Scapegoat";6.67;7.48;30;"https://ludopedia.com.br/jogo/alcatraz-the-scapegoat"
"1767";"1767º";"Pax Porfiriana";6.67;8.02;18;"https://ludopedia.com.br/jogo/pax-porfiriana"
"1768";"1768º";"Ashes: Rise of the Phoenixborn";6.67;8.29;15;"https://ludopedia.com.br/jogo/ashes-rise-of-the-phoenixborn"
"1769";"1769º";"Project: ELITE";6.67;8.69;12;"https://ludopedia.com.br/jogo/project-elite"
"1770";"1770º";"Patchistory";6.66;8.4;14;"https://ludopedia.com.br/jogo/patchistory"
"1771";"1771º";"Lost Cities: The Board Game";6.66;7.68;24;"https://ludopedia.com.br/jogo/lost-cities-the-board-game"
"1772";"1772º";"Warhammer 40,000";6.66;8.01;18;"https://ludopedia.com.br/jogo/warhammer-40-000"
"1773";"1773º";"Pickomino";6.66;7.24;42;"https://ludopedia.com.br/jogo/pickomino"
"1774";"1774º";"Havana";6.66;7.63;25;"https://ludopedia.com.br/jogo/havana"
"1775";"1775º";"Fantasma Blitz Las 12 Menos 5";6.66;7.81;21;"https://ludopedia.com.br/jogo/geistesblitz-5-vor-12"
"1776";"1776º";"Via Magica";6.66;7.81;21;"https://ludopedia.com.br/jogo/via-magica"
"1777";"1777º";"Qwixx";6.66;7.16;48;"https://ludopedia.com.br/jogo/qwixx"
"1778";"1778º";"Mega Civilization";6.66;8.68;12;"https://ludopedia.com.br/jogo/mega-civilization"
"1779";"1779º";"Maskmen";6.66;8.08;17;"https://ludopedia.com.br/jogo/maskmen"
"1780";"1780º";"The Others";6.66;7.56;27;"https://ludopedia.com.br/jogo/the-others"
"1781";"1781º";"Amigos de Merda";6.66;6.91;96;"https://ludopedia.com.br/jogo/amigos-de-mierda"
"1782";"1782º";"Paranauê";6.66;7.22;43;"https://ludopedia.com.br/jogo/paranaue"
"1783";"1783º";"Betrayal Legacy";6.66;7.71;23;"https://ludopedia.com.br/jogo/betrayal-legacy"
"1784";"1784º";"Reef Encounter";6.66;7.55;27;"https://ludopedia.com.br/jogo/reef-encounter"
"1785";"1785º";"Queen's Architect";6.66;7.55;27;"https://ludopedia.com.br/jogo/queen-s-architect"
"1786";"1786º";"Ovni (Primeira Edição)";6.66;7.1;55;"https://ludopedia.com.br/jogo/ovni-primeira-edicao"
"1787";"1787º";"Wildlands";6.66;7.7;23;"https://ludopedia.com.br/jogo/wildlands"
"1788";"1788º";"Legend of the Five Rings";6.66;7.86;20;"https://ludopedia.com.br/jogo/legend-of-the-five-rings"
"1789";"1789º";"Jogo da Fronteira";6.66;7.18;46;"https://ludopedia.com.br/jogo/hart-an-der-grenze"
"1790";"1790º";"China";6.66;7.19;45;"https://ludopedia.com.br/jogo/china"
"1791";"1791º";"Dead Buddy - Jornada Aterrorizante";6.66;8.5;13;"https://ludopedia.com.br/jogo/dead-buddy-jornada-aterrorizante"
"1792";"1792º";"Battle Scenes - Guerra Civil";6.66;7.58;26;"https://ludopedia.com.br/jogo/battle-scenes-guerra-civil"
"1793";"1793º";"Among the Stars";6.65;7.45;30;"https://ludopedia.com.br/jogo/among-the-stars"
"1794";"1794º";"Pandemic: Contagion";6.65;7.48;29;"https://ludopedia.com.br/jogo/pandemic-contagion"
"1795";"1795º";"Warhammer 40,000: Conquest";6.65;8.25;15;"https://ludopedia.com.br/jogo/warhammer-40-000-conquest"
"1796";"1796º";"Savage";6.65;7.38;33;"https://ludopedia.com.br/jogo/savage"
"1797";"1797º";"Guildhall";6.65;7.42;31;"https://ludopedia.com.br/jogo/guildhall"
"1798";"1798º";"Sim, Mestre das Trevas!";6.65;6.72;348;"https://ludopedia.com.br/jogo/aye-dark-overlord"
"1799";"1799º";"Villages of Valeria";6.65;8.24;15;"https://ludopedia.com.br/jogo/villages-of-valeria"
"1800";"1800º";"Ponzi Scheme";6.65;7.64;24;"https://ludopedia.com.br/jogo/ponzi-scheme"
"1801";"1801º";"Siberia: The Card Game";6.65;7.57;26;"https://ludopedia.com.br/jogo/siberia-the-card-game"
"1802";"1802º";"Guilds of London";6.65;7.57;26;"https://ludopedia.com.br/jogo/guilds-of-london"
"1803";"1803º";"Time of Crisis";6.65;8.05;17;"https://ludopedia.com.br/jogo/time-of-crisis"
"1804";"1804º";"Iberian Gauge";6.65;8.05;17;"https://ludopedia.com.br/jogo/iberian-gauge"
"1805";"1805º";"El Capitán (I)";6.65;7.73;22;"https://ludopedia.com.br/jogo/el-capitan-i"
"1806";"1806º";"New Bedford";6.65;7.97;18;"https://ludopedia.com.br/jogo/new-bedford"
"1807";"1807º";"Dungeons & Dragons: Tomb of Annihilation Board Game";6.65;8.63;12;"https://ludopedia.com.br/jogo/dungeons-dragons-tomb-of-annihilation-board-game"
"1808";"1808º";"Munchkin Quest";6.65;7.47;29;"https://ludopedia.com.br/jogo/munchkin-quest"
"1809";"1809º";"Space Cantina: Edição de Colecionador";6.65;7.78;21;"https://ludopedia.com.br/jogo/space-cantina-edicao-de-colecionador"
"1810";"1810º";"Bears vs Babies";6.65;7.05;59;"https://ludopedia.com.br/jogo/bears-vs-babies"
"1811";"1811º";"Can-Can: Edição Especial";6.65;7.1;52;"https://ludopedia.com.br/jogo/can-can-edicao-especial"
"1812";"1812º";"Color Addict";6.65;7.03;61;"https://ludopedia.com.br/jogo/color-addict"
"1813";"1813º";"Power Struggle";6.65;8.13;16;"https://ludopedia.com.br/jogo/power-struggle"
"1814";"1814º";"Oath: Chronicles of Empire and Exile";6.65;8.13;16;"https://ludopedia.com.br/jogo/oath-chronicles-of-empire-and-exile"
"1815";"1815º";"Race to the New Found Land";6.65;8.34;14;"https://ludopedia.com.br/jogo/race-to-the-new-found-land"
"1816";"1816º";"Honey Buzz";6.64;8.12;16;"https://ludopedia.com.br/jogo/honey-buzz"
"1817";"1817º";"Warhammer: Invasion";6.64;7.49;28;"https://ludopedia.com.br/jogo/warhammer-invasion"
"1818";"1818º";"Warsaw: City of Ruins";6.64;7.71;22;"https://ludopedia.com.br/jogo/warsaw-city-of-ruins"
"1819";"1819º";"Tail Feathers";6.64;6.86;110;"https://ludopedia.com.br/jogo/tail-feathers"
"1820";"1820º";"Unmatched: Becos & Brumas";6.64;8.32;14;"https://ludopedia.com.br/jogo/unmatched-cobble-fog"
"1821";"1821º";"Kamisado";6.64;7.82;20;"https://ludopedia.com.br/jogo/kamisado"
"1822";"1822º";"Irish Gauge";6.64;7.4;31;"https://ludopedia.com.br/jogo/irish-gauge"
"1823";"1823º";"Here to Slay";6.64;8.31;14;"https://ludopedia.com.br/jogo/here-to-slay"
"1824";"1824º";"Dragonheart";6.64;7.16;45;"https://ludopedia.com.br/jogo/dragonheart"
"1825";"1825º";"Prehistorias";6.64;8.1;16;"https://ludopedia.com.br/jogo/prehistories"
"1826";"1826º";"Huang Dih: O Grande Imperador";6.64;7.27;37;"https://ludopedia.com.br/jogo/huang-dih-o-grande-imperador"
"1827";"1827º";"The Battle at Kemble's Cascade";6.64;7.7;22;"https://ludopedia.com.br/jogo/the-battle-at-kemble-s-cascade"
"1828";"1828º";"Similo: Monstros";6.64;7.39;31;"https://ludopedia.com.br/jogo/similo-spookies"
"1829";"1829º";"Catan: O Jogo de Cartas";6.64;7.61;24;"https://ludopedia.com.br/jogo/the-struggle-for-catan"
"1830";"1830º";"Wendake";6.64;8.01;17;"https://ludopedia.com.br/jogo/wendake"
"1831";"1831º";"WAR: Edição Especial";6.64;6.7;361;"https://ludopedia.com.br/jogo/war-edicao-especial"
"1832";"1832º";"Overboss: A Boss Monster Adventure";6.64;8.58;12;"https://ludopedia.com.br/jogo/overboss-a-boss-monster-adventure"
"1833";"1833º";"Sierra West";6.64;8.09;16;"https://ludopedia.com.br/jogo/sierra-west"
"1834";"1834º";"Ceylon";6.64;8.09;16;"https://ludopedia.com.br/jogo/ceylon"
"1835";"1835º";"Unearth";6.64;7.12;48;"https://ludopedia.com.br/jogo/unearth"
"1836";"1836º";"Gekido";6.63;7.6;24;"https://ludopedia.com.br/jogo/gekido"
"1837";"1837º";"Kingsport Festival";6.63;7.36;32;"https://ludopedia.com.br/jogo/kingsport-festival"
"1838";"1838º";"Founding Fathers";6.63;8.29;14;"https://ludopedia.com.br/jogo/founding-fathers"
"1839";"1839º";"Marvel Villainous: Infinite Power";6.63;8.29;14;"https://ludopedia.com.br/jogo/marvel-villainous-infinite-power"
"1840";"1840º";"1775: Rebellion";6.63;8.08;16;"https://ludopedia.com.br/jogo/1775-rebellion"
"1841";"1841º";"Battle Sheep";6.63;7.05;55;"https://ludopedia.com.br/jogo/battle-sheep"
"1842";"1842º";"Myth";6.63;7.19;41;"https://ludopedia.com.br/jogo/myth"
"1843";"1843º";"Wir sind das Volk! (We are the people!)";6.63;8.17;15;"https://ludopedia.com.br/jogo/wir-sind-das-volk-we-are-the-people"
"1844";"1844º";"Meuterer";6.63;7.35;32;"https://ludopedia.com.br/jogo/meuterer"
"1845";"1845º";"Super Mário Kart";6.63;7.84;19;"https://ludopedia.com.br/jogo/super-mario-kart"
"1846";"1846º";"Streets of Fight";6.63;8.27;14;"https://ludopedia.com.br/jogo/streets-of-fight"
"1847";"1847º";"Samarkand: Routes to Riches";6.63;7.91;18;"https://ludopedia.com.br/jogo/samarkand-routes-to-riches"
"1848";"1848º";"Arena: Sangue e Glória";6.63;6.91;81;"https://ludopedia.com.br/jogo/arena-sangue-e-gloria"
"1849";"1849º";"Battle Scenes - Iniciativa Vingadores";6.63;7.58;24;"https://ludopedia.com.br/jogo/battle-scenes-iniciativa-vingadores"
"1850";"1850º";"Le Havre: The Inland Port";6.63;7.26;36;"https://ludopedia.com.br/jogo/le-havre-the-inland-port"
"1851";"1851º";"Boonlake";6.63;8.92;10;"https://ludopedia.com.br/jogo/boonlake"
"1852";"1852º";"Q.E.";6.63;7.67;22;"https://ludopedia.com.br/jogo/q-e-quantitative-easing"
"1853";"1853º";"Shipwrights of the North Sea";6.63;7.04;56;"https://ludopedia.com.br/jogo/shipwrights-of-the-north-sea"
"1854";"1854º";"Pioneer Days";6.63;8.53;12;"https://ludopedia.com.br/jogo/pioneer-days"
"1855";"1855º";"Norenberc";6.63;8.06;16;"https://ludopedia.com.br/jogo/norenberc"
"1856";"1856º";"Ligretto";6.63;7.44;28;"https://ludopedia.com.br/jogo/ligretto"
"1857";"1857º";"The Bridges of Shangri-La";6.62;7.58;24;"https://ludopedia.com.br/jogo/the-bridges-of-shangri-la"
"1858";"1858º";"Lignum (second edition)";6.62;7.77;20;"https://ludopedia.com.br/jogo/lignum-second-edition"
"1859";"1859º";"Exodus: Proxima Centauri";6.62;7.24;37;"https://ludopedia.com.br/jogo/exodus-proxima-centauri"
"1860";"1860º";"Neue Heimat";6.62;8.05;16;"https://ludopedia.com.br/jogo/neue-heimat"
"1861";"1861º";"Duelosaur Island";6.62;7.38;30;"https://ludopedia.com.br/jogo/duelosaur-island"
"1862";"1862º";"Runebound (second edition)";6.62;7.5;26;"https://ludopedia.com.br/jogo/runebound-second-edition"
"1863";"1863º";"Monster Lands";6.62;8.14;15;"https://ludopedia.com.br/jogo/monster-lands"
"1864";"1864º";"Bandido: Covid-19";6.62;7.38;30;"https://ludopedia.com.br/jogo/bandido-covid-19"
"1865";"1865º";"Manual 3D&T (3ª Edição) - Revisado, Ampliado e Turbinado";6.62;7.46;27;"https://ludopedia.com.br/jogo/manual-3d-t-3-edicao-revisado-ampliado-e-turbinado"
"1866";"1866º";"Fabled Fruit";6.62;7.4;29;"https://ludopedia.com.br/jogo/fabled-fruit"
"1867";"1867º";"Diamonds Club";6.62;8.04;16;"https://ludopedia.com.br/jogo/diamonds-club"
"1868";"1868º";"Dirigíveis Vigaristas";6.62;7.95;17;"https://ludopedia.com.br/jogo/dastardly-dirigibles"
"1869";"1869º";"Fairy Tale";6.62;7.01;58;"https://ludopedia.com.br/jogo/fairy-tale"
"1870";"1870º";"Finca";6.62;7.43;28;"https://ludopedia.com.br/jogo/finca"
"1871";"1871º";"Cavum";6.62;7.88;18;"https://ludopedia.com.br/jogo/cavum"
"1872";"1872º";"Carcassonne Big Box 4";6.62;8.36;13;"https://ludopedia.com.br/jogo/carcassonne-big-box-4"
"1873";"1873º";"Hab & Gut";6.62;8.24;14;"https://ludopedia.com.br/jogo/hab-gut"
"1874";"1874º";"Xenoshyft: Dreadmire";6.62;8.24;14;"https://ludopedia.com.br/jogo/xenoshyft-dreadmire"
"1875";"1875º";"Micropolis";6.62;7.87;18;"https://ludopedia.com.br/jogo/micropolis"
"1876";"1876º";"Joraku";6.62;7.56;24;"https://ludopedia.com.br/jogo/joraku"
"1877";"1877º";"Mini Rails";6.62;7.64;22;"https://ludopedia.com.br/jogo/mini-rails"
"1878";"1878º";"Ca$h 'n Gun$";6.62;6.88;86;"https://ludopedia.com.br/jogo/ca-h-n-gun"
"1879";"1879º";"Stardew Valley: The Board Game";6.62;7.87;18;"https://ludopedia.com.br/jogo/stardew-valley-the-board-game"
"1880";"1880º";"Automobiles";6.61;7.39;29;"https://ludopedia.com.br/jogo/automobiles"
"1881";"1881º";"Wall Street App";6.61;7.36;30;"https://ludopedia.com.br/jogo/wall-street-app"
"1882";"1882º";"Petrichor";6.61;7.59;23;"https://ludopedia.com.br/jogo/petrichor"
"1883";"1883º";"Kings of Air and Steam";6.61;7.39;29;"https://ludopedia.com.br/jogo/kings-of-air-and-steam"
"1884";"1884º";"Top Secret";6.61;7.15;42;"https://ludopedia.com.br/jogo/heimlich-co-top-secret-spies"
"1885";"1885º";"Timeline: Music & Cinema";6.61;7.27;34;"https://ludopedia.com.br/jogo/timeline-music-cinema"
"1886";"1886º";"Spirits of the Forest";6.61;8.01;16;"https://ludopedia.com.br/jogo/spirits-of-the-forest"
"1887";"1887º";"A Game of Thrones: Hand of the King";6.61;7.1;46;"https://ludopedia.com.br/jogo/a-game-of-thrones-hand-of-the-king"
"1888";"1888º";"Messina 1347";6.61;7.92;17;"https://ludopedia.com.br/jogo/messina-1347"
